id,用户名,等级,省籍,文化,文化组,关系数目,演讲数目,邀请人数
25641,叫我贞子！,1级,亚历山大,托勒密,希腊,极少,极少,极少
25642,支離破碎,14级,河南郡,中原,华夏,几十,几十,极少
25643,允悲,7级,蜀郡,巴蜀,华夏,几十,几个,极少
25644,Legebriand,16级,京兆郡,关中,华夏,66,53,0
25645,卧式天门冬,1级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
25646,DiegoLee1,1级,东克里特,克里特,希腊,极少,极少,极少
25647,Franz,1级,东克里特,克里特,希腊,极少,极少,极少
25648,Mecilineee,1级,东克里特,克里特,希腊,极少,极少,极少
25649,冰糖莲子,4级,京兆郡,关中,华夏,56,18,0
25650,长州春风,1级,亚历山大,托勒密,希腊,极少,极少,极少
25651,藤原妹红,10级,河南郡,中原,华夏,几十,几个,极少
25652,灼眼的夏娜,5级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
25653,秋之絮语,1级,京兆郡,关中,华夏,0,0,0
25654,墨傲方,2级,京兆郡,关中,华夏,18,5,0
25655,小夜,1级,罗马,罗马,拉丁,几个,极少,极少
25656,土豆s,7级,河南郡,中原,华夏,几个,几个,极少
25657,剑兮,1级,罗马,罗马,拉丁,几个,极少,极少
25658,明邸,1级,罗马,罗马,拉丁,几个,极少,极少
25659,鬼剑士,12级,京兆郡,关中,华夏,30,17,0
25660,軟軟的軟,23级,蜀郡,巴蜀,华夏,几百,几十,几个
25661,布玛,1级,罗马,罗马,拉丁,几个,极少,极少
25662,Sparrow,1级,东克里特,克里特,希腊,极少,极少,极少
25663,孽门,2级,河南郡,中原,华夏,极少,几个,极少
25664,kolosi,1级,京兆郡,关中,华夏,1,1,0
25665,墨徵羽,10级,京兆郡,关中,华夏,57,11,0
25666,舍我其谁,2级,京兆郡,关中,华夏,4,3,0
25667,玉衣归,2级,阿提卡,爱奥尼亚,希腊,几个,几个,极少
25668,huihuikid,1级,京兆郡,关中,华夏,0,0,0
25669,普罗曼妮,16级,亚历山大,托勒密,希腊,几百,几十,极少
25670,more,1级,京兆郡,关中,华夏,0,0,0
25671,不废弦歌,4级,罗马,罗马,拉丁,几十,几个,极少
25672,王素衣,1级,京兆郡,关中,华夏,1,0,0
25673,Sancity,8级,罗马,罗马,拉丁,几十,几十,极少
25674,帝牙卢加,4级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
25675,小峰峰,4级,蜀郡,巴蜀,华夏,几个,几个,极少
25676,precognition,1级,东克里特,克里特,希腊,几个,极少,极少
25677,鮟尐,4级,罗马,罗马,拉丁,几个,极少,极少
25678,Num010001001,4级,亚历山大,托勒密,希腊,极少,极少,极少
25679,vancy,2级,京兆郡,关中,华夏,9,0,0
25680,memento,2级,河南郡,中原,华夏,几个,极少,极少
25681,deviner,17级,亚历山大,托勒密,希腊,几百,几十,几个
25682,最耀眼的明星,1级,阿提卡,爱奥尼亚,希腊,极少,极少,极少
25683,古佛,16级,广汉郡,巴蜀,华夏,几十,几十,几十
25684,楼兰,5级,亚历山大,托勒密,希腊,几十,几个,极少
25685,周幽王,8级,京兆郡,关中,华夏,23,53,0
25686,弹铗而歌,14级,广汉郡,巴蜀,华夏,几十,几百,几个
25687,mikewasy,1级,广汉郡,巴蜀,华夏,极少,极少,极少
25688,路西法丶玄月,16级,广汉郡,巴蜀,华夏,几十,几十,几个
25689,TheLastofUs,15级,阿提卡,爱奥尼亚,希腊,几十,几十,极少
25690,沙井的天翔,1级,京兆郡,关中,华夏,2,1,0
25691,风之旅人,1级,广汉郡,巴蜀,华夏,极少,极少,极少
25692,godlikes01,2级,罗马,罗马,拉丁,几个,极少,极少
25693,USGno,5级,亚历山大,托勒密,希腊,几个,极少,极少
25694,godlikes02,2级,罗马,罗马,拉丁,几个,极少,极少
25695,echoshiki,1级,京兆郡,关中,华夏,4,0,0
25696,外贝外,17级,河南郡,中原,华夏,几十,几百,极少
25697,TradePrince,2级,蜀郡,巴蜀,华夏,几个,极少,极少
25698,守望者罗辑,2级,亚历山大,托勒密,希腊,几个,极少,极少
25699,xiaoO,2级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
25700,贾布罗的风,15级,阿提卡,爱奥尼亚,希腊,几十,几十,极少
25701,死文,20级,京兆郡,关中,华夏,48,32,0
25702,剁手狂魔,2级,亚历山大,托勒密,希腊,几个,极少,极少
25703,songli,14级,京兆郡,关中,华夏,97,126,0
25704,FeatherLS,1级,罗马,罗马,拉丁,极少,极少,极少
25705,屁股挺翘啊,1级,罗马,罗马,拉丁,极少,极少,极少
25706,我不知道啦,11级,罗马,罗马,拉丁,几十,几十,极少
25707,谜样的男子啊,2级,广汉郡,巴蜀,华夏,几个,几个,极少
25708,夏日缥缈,1级,罗马,罗马,拉丁,极少,极少,极少
25709,潘玄策,2级,河南郡,中原,华夏,几个,极少,极少
25710,科比,10级,蜀郡,巴蜀,华夏,几十,几个,极少
25711,大门,11级,京兆郡,关中,华夏,34,7,0
25712,浅浅诙,4级,河南郡,中原,华夏,几十,几个,极少
25713,天江衣,14级,亚历山大,托勒密,希腊,几百,几十,几个
25714,n.name,9级,东克里特,克里特,希腊,几个,极少,极少
25715,猎·X,8级,阿提卡,爱奥尼亚,希腊,几十,几个,几个
25716,高锰酸钾,15级,蜀郡,巴蜀,华夏,几十,几百,极少
25717,沙暖,2级,河南郡,中原,华夏,几个,极少,极少
25718,libralan_jy,17级,京兆郡,关中,华夏,46,11,0
25719,玩命,1级,京兆郡,关中,华夏,2,0,0
25720,杀豆,23级,河南郡,中原,华夏,几十,几个,极少
25721,WatcherNinth,5级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
25722,Myland,7级,罗马,罗马,拉丁,几十,几个,极少
25723,加蒜爆菊,3级,阿提卡,爱奥尼亚,希腊,几个,几个,极少
25724,丝瓜大虾,2级,蜀郡,巴蜀,华夏,几个,极少,极少
25725,Apalehorse,9级,东克里特,克里特,希腊,几十,几个,极少
25726,席城,1级,京兆郡,关中,华夏,1,0,0
25727,Zhi.yu,1级,京兆郡,关中,华夏,0,0,0
25728,陈健,6级,京兆郡,关中,华夏,14,4,0
25729,小猪要做Queen,1级,京兆郡,关中,华夏,2,2,0
25730,Taild,12级,亚历山大,托勒密,希腊,几十,几个,极少
25731,pen250zzh,2级,广汉郡,巴蜀,华夏,几个,几个,极少
25732,Rain_雨落,6级,河南郡,中原,华夏,几十,几十,极少
25733,单片机,23级,河南郡,中原,华夏,几十,几千,极少
25734,朱元璋0,1级,京兆郡,关中,华夏,0,0,0
25735,zyody,4级,亚历山大,托勒密,希腊,几十,几个,极少
25736,街头乞丐,4级,罗马,罗马,拉丁,几十,几个,极少
25737,fg,17级,亚历山大,托勒密,希腊,几十,几个,极少
25738,洛卡卡,1级,弘农郡,关中,华夏,1,0,0
25739,我为歌狂,6级,蜀郡,巴蜀,华夏,几个,几个,极少
25740,墨紫瞳,1级,京兆郡,关中,华夏,3,1,0
25741,vindcent,16级,广汉郡,巴蜀,华夏,几十,几十,几个
25742,天上挂个猫,1级,广汉郡,巴蜀,华夏,极少,极少,极少
25743,Kandonge,16级,亚历山大,托勒密,希腊,几十,几十,极少
25744,尘风舞,11级,蜀郡,巴蜀,华夏,几十,几个,极少
25745,淡紫,11级,京兆郡,关中,华夏,几十,几个,极少
25746,leon201312,13级,广汉郡,巴蜀,华夏,几十,几百,极少
25747,DIY,6级,京兆郡,关中,华夏,21,20,0
25748,洛几几,18级,罗马,罗马,拉丁,几十,几十,极少
25749,机智北,2级,阿提卡,爱奥尼亚,希腊,极少,极少,极少
25750,雪拉菲,18级,阿提卡,爱奥尼亚,希腊,几百,几十,极少
25751,DragonMieMie,3级,东克里特,克里特,希腊,几个,极少,极少
25752,liwis,14级,东克里特,克里特,希腊,几十,几个,极少
25753,墨缺,9级,京兆郡,关中,华夏,32,12,0
25754,华盛顿,21级,河南郡,中原,华夏,几十,几个,几十
25755,阿斯塔洛特,10级,京兆郡,关中,华夏,36,22,0
25756,山伏行者,15级,阿提卡,爱奥尼亚,希腊,几十,几十,极少
25757,20世纪少年,15级,阿提卡,爱奥尼亚,希腊,几十,几十,极少
25758,苏麻,2级,河南郡,中原,华夏,几个,极少,极少
25759,胖蜀黍,1级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
25760,夏一天,5级,罗马,罗马,拉丁,几十,几个,极少
25761,jhe456trjynh,4级,京兆郡,关中,华夏,4,0,0
25762,头盖骨当碗,16级,亚历山大,托勒密,希腊,几十,几十,极少
25763,wh5t4wehy6t5,4级,京兆郡,关中,华夏,2,1,0
25764,刃承影,13级,蜀郡,巴蜀,华夏,几十,几个,极少
25765,霍霍磨刀,2级,河南郡,中原,华夏,极少,极少,极少
25766,Foam,1级,广汉郡,巴蜀,华夏,极少,极少,极少
25767,辉煌,3级,京兆郡,关中,华夏,8,0,0
25768,小乖乖,6级,蜀郡,巴蜀,华夏,几十,几十,极少
25769,夏侯妙才,6级,蜀郡,巴蜀,华夏,几十,几个,极少
25770,笔墨,6级,亚历山大,托勒密,希腊,几个,极少,极少
25771,神农子弟,10级,蜀郡,巴蜀,华夏,几十,极少,极少
25772,浊,8级,蜀郡,巴蜀,华夏,几十,几个,极少
25773,Miyaiba,12级,蜀郡,巴蜀,华夏,几十,几十,极少
25774,老师来点返送,5级,亚历山大,托勒密,希腊,几十,几个,极少
25775,我叫王大锤,11级,蜀郡,巴蜀,华夏,几十,几个,极少
25776,不知怎么办,14级,亚历山大,托勒密,希腊,几十,几个,极少
25777,盖世小积木,5级,京兆郡,关中,华夏,32,4,0
25778,英语第四册,10级,河南郡,中原,华夏,几十,几十,极少
25779,holylighter,1级,阿提卡,爱奥尼亚,希腊,极少,极少,极少
25780,老妖怪,1级,京兆郡,关中,华夏,8,1,0
25781,哎呀屎急了,12级,京兆郡,关中,华夏,54,16,6
25782,y神,3级,蜀郡,巴蜀,华夏,几十,极少,极少
25783,36776423114,6级,河南郡,中原,华夏,几个,几个,极少
25784,维生素CC,19级,罗马,罗马,拉丁,几百,几百,极少
25785,牡丹,12级,京兆郡,关中,华夏,42,6,2
25786,sdfxcwer,20级,罗马,罗马,拉丁,几个,极少,极少
25787,Lau,9级,东克里特,克里特,希腊,几十,几个,极少
25788,二醉,4级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
25789,Leafa,15级,蜀郡,巴蜀,华夏,几十,几十,极少
25790,iorlde,1级,京兆郡,关中,华夏,4,0,0
25791,小G,2级,京兆郡,关中,华夏,1,1,0
25792,Niubility.,7级,罗马,罗马,拉丁,几十,几个,极少
25793,Ohmygod,7级,罗马,罗马,拉丁,几十,几个,极少
25794,协会,3级,亚历山大,托勒密,希腊,极少,极少,极少
25795,pangzi,7级,罗马,罗马,拉丁,几十,几个,极少
25796,西行,1级,蜀郡,巴蜀,华夏,几个,极少,极少
25797,yzp12345,2级,河南郡,中原,华夏,几个,极少,极少
25798,旧辞安,4级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
25799,安条克伯爵,4级,蜀郡,巴蜀,华夏,几十,几个,极少
25800,苹果爱洗澡,4级,罗马,罗马,拉丁,几个,几个,极少
25801,民主灯塔,19级,亚历山大,托勒密,希腊,几十,几十,极少
25802,wan,23级,京兆郡,关中,华夏,777,274,34
25803,annehsy,1级,京兆郡,关中,华夏,1,0,0
25804,disssss,2级,京兆郡,关中,华夏,4,0,0
25805,克络,1级,河南郡,中原,华夏,极少,极少,极少
25806,wr786,16级,京兆郡,关中,华夏,几百,几百,极少
25807,豪够,1级,京兆郡,关中,华夏,3,0,0
25808,理财专线,8级,京兆郡,关中,华夏,56,26,1
25809,ljj9713,2级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
25810,倾华,1级,河南郡,中原,华夏,几个,极少,极少
25811,你别笑我,9级,京兆郡,关中,华夏,28,5,4
25812,星井美希,3级,蜀郡,巴蜀,华夏,几个,几个,极少
25813,橘子橘子,4级,蜀郡,巴蜀,华夏,几个,几个,极少
25814,hwtdtc,1级,河南郡,中原,华夏,几个,极少,极少
25815,征服者59,3级,广汉郡,巴蜀,华夏,几个,几个,极少
25816,ttyyy,1级,河南郡,中原,华夏,极少,极少,极少
25817,lzhengy,1级,京兆郡,关中,华夏,5,0,0
25818,AERS,1级,亚历山大,托勒密,希腊,几个,极少,极少
25819,柳宓,5级,亚历山大,托勒密,希腊,几十,几个,极少
25820,云沫,7级,河南郡,中原,华夏,几十,几十,极少
25821,千湄°,21级,京兆郡,关中,华夏,59,21,0
25822,Rasi,1级,京兆郡,关中,华夏,1,0,0
25823,天象,12级,京兆郡,关中,华夏,36,1,0
25824,桃瓷,19级,河南郡,中原,华夏,几十,几十,几个
25825,shnee,2级,罗马,罗马,拉丁,几个,极少,极少
25826,颜汐,2级,京兆郡,关中,华夏,4,2,0
25827,椅子菌,1级,罗马,罗马,拉丁,极少,极少,极少
25828,小臭屁,1级,蜀郡,巴蜀,华夏,极少,极少,极少
25829,赫雷修斯,6级,罗马,罗马,拉丁,几个,几个,极少
25830,黄橙,1级,京兆郡,关中,华夏,0,0,0
25831,天旬,3级,亚历山大,托勒密,希腊,几个,极少,极少
25832,只要敢远飞,1级,京兆郡,关中,华夏,1,0,0
25833,霜夜降雪,4级,蜀郡,巴蜀,华夏,几个,极少,极少
25834,你他妈,1级,罗马,罗马,拉丁,极少,极少,极少
25835,青菜粥,1级,京兆郡,关中,华夏,0,0,0
25836,樱,3级,罗马,罗马,拉丁,几十,几个,极少
25837,zk1990,1级,亚历山大,托勒密,希腊,极少,极少,极少
25838,修潜随化,1级,罗马,罗马,拉丁,极少,极少,极少
25839,执酒倾城,17级,京兆郡,关中,华夏,169,186,0
25840,托马斯,2级,蜀郡,巴蜀,华夏,极少,极少,极少
25841,miss唯我独尊,1级,京兆郡,关中,华夏,1,0,0
25842,Nederlanden,9级,河南郡,中原,华夏,几十,几十,几个
25843,情缘小筑,12级,蜀郡,巴蜀,华夏,几十,几十,极少
25844,废物环球,2级,蜀郡,巴蜀,华夏,极少,极少,极少
25845,史泰龙,2级,蜀郡,巴蜀,华夏,极少,极少,极少
25846,和泉纱雾,2级,京兆郡,关中,华夏,11,0,0
25847,格格吉祥,2级,蜀郡,巴蜀,华夏,极少,极少,极少
25848,大浪淘沙,2级,蜀郡,巴蜀,华夏,极少,极少,极少
25849,萨西摩尔,13级,蜀郡,巴蜀,华夏,几十,几十,极少
25850,vvvwww,1级,京兆郡,关中,华夏,0,0,0
25851,harukaze,2级,罗马,罗马,拉丁,几个,极少,极少
25852,沈阳大头,2级,蜀郡,巴蜀,华夏,极少,极少,极少
25853,沈阳鸿鹏,2级,蜀郡,巴蜀,华夏,极少,极少,极少
25854,shizuru,2级,罗马,罗马,拉丁,几个,几个,极少
25855,董其心,16级,蜀郡,巴蜀,华夏,几百,几十,极少
25856,吹不散的余温,21级,京兆郡,关中,华夏,17,8,0
25857,Num200145,2级,蜀郡,巴蜀,华夏,几十,极少,极少
25858,神裂,10级,京兆郡,关中,华夏,50,3,0
25859,叶云猫猫,2级,广汉郡,巴蜀,华夏,几个,极少,极少
25860,木罗须,2级,京兆郡,关中,华夏,0,0,0
25861,zx2kk,8级,东克里特,克里特,希腊,几十,几十,几个
25862,fu1luo,4级,京兆郡,关中,华夏,17,12,0
25863,飞翔的梦,7级,罗马,罗马,拉丁,几个,几个,极少
25864,永恒梦魇,4级,阿提卡,爱奥尼亚,希腊,几个,几个,极少
25865,abchaha,5级,河南郡,中原,华夏,几个,几个,极少
25866,只笑不语,4级,京兆郡,关中,华夏,14,2,2
25867,丽娜,5级,亚历山大,托勒密,希腊,几十,几个,极少
25868,枫舞苍涛,2级,河南郡,中原,华夏,极少,极少,极少
25869,心刃,7级,河南郡,中原,华夏,几个,极少,极少
25870,铃彦姬,3级,蜀郡,巴蜀,华夏,几个,几个,极少
25871,ModicaiSal,1级,东克里特,克里特,希腊,极少,极少,极少
25872,暖阳清汐,1级,亚历山大,托勒密,希腊,极少,极少,极少
25873,潘森,6级,罗马,罗马,拉丁,几十,几个,极少
25874,没有美女,3级,京兆郡,关中,华夏,7,0,0
25875,clear,2级,京兆郡,关中,华夏,1,1,0
25876,该用户不存在,9级,罗马,罗马,拉丁,几十,几个,极少
25877,ailaier,1级,广汉郡,巴蜀,华夏,极少,极少,极少
25878,holmors,1级,蜀郡,巴蜀,华夏,极少,极少,极少
25879,萌妹子噢,5级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
25880,大包子,14级,罗马,罗马,拉丁,几十,几个,极少
25881,嘿豆浆,22级,蜀郡,巴蜀,华夏,几十,几个,极少
25882,csy0201,2级,京兆郡,关中,华夏,4,0,0
25883,美杜沙a,2级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
25884,Michael龙,1级,河南郡,中原,华夏,极少,极少,极少
25885,asdfs,1级,东克里特,克里特,希腊,极少,几个,极少
25886,julielee,2级,广汉郡,巴蜀,华夏,极少,极少,极少
25887,八咫乌空,24级,京兆郡,关中,华夏,102,41,4
25888,arita77,2级,京兆郡,关中,华夏,1,1,0
25889,诹访子の世界,23级,京兆郡,关中,华夏,61,16,0
25890,蓝桥断雪,1级,蜀郡,巴蜀,华夏,几个,极少,极少
25891,白弦月,9级,京兆郡,关中,华夏,81,77,0
25892,杰尼西斯,13级,亚历山大,托勒密,希腊,几百,几百,几个
25893,青翎,11级,南郡,荆襄,华夏,几十,几个,极少
25894,李中正,1级,蜀郡,巴蜀,华夏,极少,极少,极少
25895,不倒翁,12级,蜀郡,巴蜀,华夏,几十,几百,几个
25896,彩虹之翼,2级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
25897,pen250,2级,京兆郡,关中,华夏,2,1,0
25898,沃丁顿,3级,罗马,罗马,拉丁,极少,几个,极少
25899,数字,14级,罗马,罗马,拉丁,几十,几个,极少
25900,闷雨,4级,蜀郡,巴蜀,华夏,几个,几个,极少
25901,2007xn,8级,河南郡,中原,华夏,几十,几十,极少
25902,四号病人,20级,罗马,罗马,拉丁,几十,几十,极少
25903,inthesky,10级,蜀郡,巴蜀,华夏,45,53,1
25904,特珞伊,1级,蜀郡,巴蜀,华夏,极少,极少,极少
25905,tourist,1级,京兆郡,关中,华夏,0,1,0
25906,Zhou.M,10级,罗马,罗马,拉丁,几个,极少,极少
25907,莽荒记,7级,罗马,罗马,拉丁,几个,极少,极少
25908,下巴,6级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
25909,我靠啊！,12级,罗马,罗马,拉丁,几个,几个,极少
25910,提图斯,10级,罗马,罗马,拉丁,几十,几十,极少
25911,倾歌,3级,蜀郡,巴蜀,华夏,几个,几个,极少
25912,苦逼劳工,12级,蜀郡,巴蜀,华夏,几十,极少,极少
25913,WTU5183,3级,亚历山大,托勒密,希腊,几个,极少,极少
25914,yeyi,10级,京兆郡,关中,华夏,25,2,0
25915,oyage,3级,京兆郡,关中,华夏,2,0,0
25916,凉薄少年,1级,河南郡,中原,华夏,极少,极少,极少
25917,团扇风起,4级,罗马,罗马,拉丁,几个,极少,极少
25918,AodlfBear,1级,河南郡,中原,华夏,极少,极少,极少
25919,勤劳的木工,7级,广汉郡,巴蜀,华夏,几个,几个,极少
25920,Windsoul,3级,河南郡,中原,华夏,几十,几个,极少
25921,青蛙元帅,1级,广汉郡,巴蜀,华夏,极少,极少,极少
25922,世天,1级,广汉郡,巴蜀,华夏,极少,极少,极少
25923,无颜之月,4级,蜀郡,巴蜀,华夏,几个,几个,极少
25924,纪宁,4级,蜀郡,巴蜀,华夏,几个,几个,极少
25925,韩水渔人,3级,亚历山大,托勒密,希腊,几个,极少,极少
25926,爱书胖,4级,罗马,罗马,拉丁,几十,几个,极少
25927,Tsuyuri,10级,亚历山大,托勒密,希腊,几十,几个,极少
25928,hareruby,1级,阿提卡,爱奥尼亚,希腊,极少,极少,极少
25929,huai淡淡,3级,河南郡,中原,华夏,几个,极少,极少
25930,christus,1级,东克里特,克里特,希腊,极少,几个,极少
25931,Lucy鹿鹿鹿,18级,蜀郡,巴蜀,华夏,几十,几百,极少
25932,Hello.Shu,4级,蜀郡,巴蜀,华夏,几十,几个,极少
25933,冒顿单于,1级,京兆郡,关中,华夏,1,0,0
25934,张起灵,15级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
25935,Magatroid,21级,罗马,罗马,拉丁,几百,几百,几个
25936,此去经年,6级,京兆郡,关中,华夏,28,31,0
25937,白夜森林,1级,京兆郡,关中,华夏,0,0,0
25938,MeltyKiss,10级,东克里特,克里特,希腊,几十,几个,极少
25939,时轮,5级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
25940,阿沙,6级,河南郡,中原,华夏,几十,几个,极少
25941,QQQF,7级,罗马,罗马,拉丁,几十,几个,极少
25942,Roshan,7级,罗马,罗马,拉丁,几十,几个,极少
25943,SoobbFan,7级,罗马,罗马,拉丁,几十,几个,极少
25944,Leeroy,5级,河南郡,中原,华夏,几十,几个,极少
25945,Charon.L,5级,蜀郡,巴蜀,华夏,几十,几十,极少
25946,飞天乌龟,21级,京兆郡,关中,华夏,61,30,2
25947,左青龙,21级,京兆郡,关中,华夏,65,16,3
25948,希腊城邦,23级,京兆郡,关中,华夏,几十,几十,几个
25949,卓越之墓,1级,河南郡,中原,华夏,极少,极少,极少
25950,mescorpion1,2级,弘农郡,关中,华夏,1,0,0
25951,mescorpion2,2级,河南郡,中原,华夏,几个,极少,极少
25952,孤独寂寞,4级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
25953,汉云遥,2级,河南郡,中原,华夏,极少,极少,极少
25954,Taidi,7级,罗马,罗马,拉丁,几十,几个,极少
25955,汉云遥之,2级,河南郡,中原,华夏,极少,极少,极少
25956,mescorpion3,2级,河南郡,中原,华夏,几个,极少,极少
25957,瓦斯,2级,河南郡,中原,华夏,几个,几个,极少
25958,山大王李,6级,罗马,罗马,拉丁,几个,几个,极少
25959,抠脚仙子,3级,罗马,罗马,拉丁,极少,极少,极少
25960,AlltheGAYsARE,10级,东克里特,克里特,希腊,几十,几个,极少
25961,堕落的女神,14级,亚历山大,托勒密,希腊,几十,几个,极少
25962,光影水反,16级,京兆郡,关中,华夏,199,93,5
25963,大萝卜醋,1级,蜀郡,巴蜀,华夏,几个,极少,极少
25964,圣雄甘地,1级,阿提卡,爱奥尼亚,希腊,几个,极少,极少
25965,死亡の舞,6级,罗马,罗马,拉丁,几十,几十,极少
25966,谢尔文,3级,罗马,罗马,拉丁,几个,极少,极少
25967,坚石鱼雷艇,2级,罗马,罗马,拉丁,极少,极少,极少
25968,普莱斯特,17级,河南郡,中原,华夏,几十,几十,极少
25969,571JC,11级,河南郡,中原,华夏,几十,几十,极少
25970,轮回的宿命,5级,河南郡,中原,华夏,几十,几十,极少
25971,osu.ppy.sh,10级,罗马,罗马,拉丁,几十,几十,极少
25972,巫一,14级,蜀郡,巴蜀,华夏,几十,几个,极少
25973,CharAznable,3级,蜀郡,巴蜀,华夏,极少,极少,极少
25974,EVERY-DAY,2级,蜀郡,巴蜀,华夏,几个,几个,极少
25975,李子牧,1级,河南郡,中原,华夏,极少,极少,极少
25976,与鱼欲雨,5级,蜀郡,巴蜀,华夏,几十,极少,极少
25977,蒙娜丽纱,12级,蜀郡,巴蜀,华夏,几十,几十,极少
25978,丧尽无良,1级,京兆郡,关中,华夏,0,0,0
25979,kofboss,22级,京兆郡,关中,华夏,77,9,0
25980,喵十八刀,4级,罗马,罗马,拉丁,几十,几个,极少
25981,Kan,10级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
25982,shallway,1级,罗马,罗马,拉丁,几个,极少,极少
25983,奇奇,21级,河南郡,中原,华夏,几十,几个,几个
25984,吴哥,2级,京兆郡,关中,华夏,4,1,0
25985,PPTV,21级,蜀郡,巴蜀,华夏,几百,几十,极少
25986,宣尼子,22级,京兆郡,关中,华夏,707,98,0
25987,巴约,2级,阿提卡,爱奥尼亚,希腊,几个,几个,极少
25988,飘落成流水,5级,亚历山大,托勒密,希腊,几十,几个,极少
25989,螺旋幻覚,19级,蜀郡,巴蜀,华夏,几十,几十,极少
25990,格式,1级,京兆郡,关中,华夏,0,0,0
25991,珈岚,7级,河南郡,中原,华夏,几十,几个,极少
25992,虚構六連,24级,蜀郡,巴蜀,华夏,几百,几十,极少
25993,余凉,14级,河南郡,中原,华夏,几十,几十,极少
25994,七七,14级,河南郡,中原,华夏,几十,几十,极少
25995,U-U,7级,罗马,罗马,拉丁,几十,几个,极少
25996,老绵羊,12级,蜀郡,巴蜀,华夏,几十,几十,极少
25997,君士坦丁IV,9级,罗马,罗马,拉丁,几个,几个,极少
25998,deepriver,15级,河南郡,中原,华夏,几十,几个,极少
25999,purr,1级,罗马,罗马,拉丁,极少,极少,极少
26000,小财神,2级,京兆郡,关中,华夏,6,4,0
26001,ccwx77,1级,蜀郡,巴蜀,华夏,极少,极少,极少
26002,唐宋,15级,河南郡,中原,华夏,几十,几十,极少
26003,大汉雄风,12级,河南郡,中原,华夏,几十,几十,极少
26004,星之辰空,15级,河南郡,中原,华夏,几十,几十,极少
26005,kuan,5级,京兆郡,关中,华夏,44,8,0
26006,神将下凡,6级,蜀郡,巴蜀,华夏,几个,几个,极少
26007,yingziszy,1级,京兆郡,关中,华夏,0,0,0
26008,Archersyx,1级,京兆郡,关中,华夏,0,0,0
26009,BLACK暗黑,1级,京兆郡,关中,华夏,0,0,0
26010,zhanghongxuan,1级,河南郡,中原,华夏,极少,极少,极少
26011,半分幻ノ景,11级,蜀郡,巴蜀,华夏,几十,几十,极少
26012,七月飞沙,11级,京兆郡,关中,华夏,90,109,2
26013,情蛊,1级,京兆郡,关中,华夏,10,0,0
26014,煮煮,1级,河南郡,中原,华夏,几个,极少,极少
26015,薄珏,2级,汉中郡,巴蜀,华夏,6,1,0
26016,kafuka&oreo;,9级,亚历山大,托勒密,希腊,几十,几个,极少
26017,Ciro,11级,京兆郡,关中,华夏,73,39,0
26018,夜行鬼,2级,蜀郡,巴蜀,华夏,几个,极少,极少
26019,zepp,5级,罗马,罗马,拉丁,几十,几十,极少
26020,intheclearair,6级,阿提卡,爱奥尼亚,希腊,几十,几个,极少
26021,Jd,13级,河南郡,中原,华夏,几十,极少,极少
26022,CarlosYang,2级,蜀郡,巴蜀,华夏,几个,极少,极少
26023,CeasarC,2级,东克里特,克里特,希腊,几个,几个,极少
26024,MOUNTAINToP,2级,东克里特,克里特,希腊,几个,极少,极少
26025,图图,12级,罗马,罗马,拉丁,几个,几个,极少
26026,芸,23级,蜀郡,巴蜀,华夏,几十,几个,极少
26027,天空守望,14级,河南郡,中原,华夏,几十,几十,极少
26028,怀念,9级,亚历山大,托勒密,希腊,几十,几个,极少
26029,小天使,9级,亚历山大,托勒密,希腊,几十,几个,极少
26030,猫小狼,20级,罗马,罗马,拉丁,几百,几十,极少
26031,Von_Neumann,1级,蜀郡,巴蜀,华夏,极少,极少,极少
26032,亓掴,2级,河南郡,中原,华夏,几十,极少,极少
26033,香格里拉,6级,亚历山大,托勒密,希腊,几十,几个,极少
26034,TommyKakashi,3级,京兆郡,关中,华夏,16,5,0
26035,leiwentao,1级,京兆郡,关中,华夏,0,0,0
26036,华宁的正义,16级,京兆郡,关中,华夏,68,30,3
26037,黎夜蕾,18级,阿提卡,爱奥尼亚,希腊,几百,几十,几十
26038,LEERAN92,1级,蜀郡,巴蜀,华夏,极少,极少,极少
26039,燕南天,2级,亚历山大,托勒密,希腊,极少,极少,极少
26040,虎皮兔子,22级,京兆郡,关中,华夏,几十,几十,极少
26041,红海之魔,7级,亚历山大,托勒密,希腊,几十,几个,极少
26042,雨中微笑刺客,3级,阿提卡,爱奥尼亚,希腊,几个,几个,极少
26043,icebreaky1,1级,亚历山大,托勒密,希腊,几个,极少,极少
26044,我很坏,3级,河南郡,中原,华夏,极少,几个,极少
